0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-2.413660927996373,-0.14796168793492265,1.0565322167902589,0.9256984046636364,-0.6679529453325675,-0.17479767416603142,0.4747924529183507,-0.044706454661011495,0.23645606273590403,-0.5333637244934772,-0.5185802390784082,-0.7355211378414437,-0.2073809389070648,-0.5908543147746997,0.2302489990808352
-1.727900407049143,-1.0326255786619853,1.1917584234313479,0.0868555562720958,-0.574968685817297,0.5105688746076621,0.5911708475929159,0.2822480833543889,0.05136855078285884,-0.27111843484216464,-0.43970342556913455,-0.2236788711644622,0.4933292129434964,-0.15120223494810645,-0.12349157655744904
-2.6866893037794912,0.3683371227491542,1.041904613624136,-0.35026234940836093,-1.0844688629650276,0.8708444566132982,0.6309602519302197,0.12857723735920196,0.5468340216003309,-0.2085631931565773,-0.36659133648589576,0.08686137275673163,0.2587316425204711,0.28522528444630113,0.03935318953735975
-3.1322286460348554,-0.10119267644254973,0.45544408242404255,-0.6220503512128847,-0.8169240837980166,1.150357993405617,0.6998709260994042,-0.09195371420084227,0.41167217807060447,-0.5536554765579933,-0.48644708640418044,-0.1801727136970159,-0.05488235937089912,0.4795341765666089,0.07663665243558876
-3.0681197002244334,0.08591827302743173,0.6027965698673727,-0.5856876498058114,-0.9192652245319622,1.1169671711117932,0.8109279473069835,0.18104592433352318,0.21745973926173554,-0.6349049714373131,-0.3497154509033006,0.07382363755126209,0.019586048202711964,0.6862746674185638,0.13707814694227288
-2.6163076929004934,-0.8186801787813797,0.5917542730441774,-0.3958956850468339,-0.538502393039555,0.9248439563327185,0.662294320182732,-0.07826187299094588,0.2223953310820538,-0.7225367958443197,-0.2699569194871685,-0.4183408323952373,0.1944047979669802,0.36272114016677737,0.01344688736013131
-1.6499746912368978,-0.9046624581761415,0.9044578928907238,1.1287859423915485,-0.16988764659242547,-0.4825075463562947,0.26970904516872435,-0.024046103329755555,0.44122342775968815,-0.7765161940852271,-0.616848495908476,0.045892027645418616,0.38778688193580974,0.052045363494236864,-0.08128534089623658
-1.2836464410464323,-0.7813564928177815,1.2904748314066905,1.356208423055651,-0.2963056053965126,-0.6132979041154306,0.5224877907823039,0.7614843706778529,-0.16956029808549386,-1.0546672277623965,-0.29490538250650883,0.4961187146893813,0.8110162074466818,0.5715175142899027,0.03463170980192287
-0.340666045167668,-2.1400292113865773,1.27057910340574,1.9936567519921773,0.241468022380828,-0.87268476511098,0.4666567098772917,0.9640136675748865,-0.7867823833420393,-1.098188465292087,-0.42833673601383243,1.0067311128903316,0.6362508845848541,0.4783869785687302,0.001024083454602247
-1.2608366495451662,-1.3226052473248577,0.9321866741686388,1.453572509139049,-0.03845055198205616,-0.5166679473195757,0.3320079692037106,0.536115823795448,-0.09944008390099512,-0.848090522518199,-0.8308994400132916,0.11371086924749359,0.801402929912333,0.2807480226022082,-0.08218701539349414
-1.0037712497059124,-1.323838813724296,1.0535164384245759,1.5556506418116518,-0.13721150924795192,-0.5210350761847262,0.4727070745301089,0.9923049748948908,-0.5588727616983397,-0.6454698021346476,-1.1541278396744634,0.3589110405089047,0.7108364790763793,0.09317202782935737,-0.11413565395396123
-1.4235759563657855,-1.150391461345494,0.945913659343756,1.2411661762273614,-0.1081724133051834,-0.5307235260223836,0.31688759025047225,0.341488394341759,0.10353021955463027,-0.7702312490717406,-0.8309728362074389,-0.19535544524243464,0.7778713427007361,0.05300734346939052,-0.13435556717945804
-1.6895577097849093,-1.2390845799833952,0.571139960370468,1.233515190721737,0.07773677985654415,-0.4948042286129131,0.11360348713941781,-0.4541352879693503,0.5966958530568053,-0.6805311158706981,-0.7452554199708504,0.6003192833101172,-0.2135959603018828,0.09640638288625915,-0.028484999749498762
-0.9666634842268935,-1.562416741328089,0.6746277519879215,-0.8157436585349758,-0.2676390838367484,0.825239507368719,0.4103762633145338,0.23732849440861262,0.7150775416235967,-0.20685292228606086,-0.14973088442614993,-0.6365005176603034,-0.28845988105719444,0.20712159574727088,0.08283974404866425
-0.5603337166157911,-1.5329861942412837,0.9402974340031383,-0.5934962989334536,-0.4203300808239259,0.9186490330683503,0.49694726485076224,0.7374796163694545,0.2661185421628865,-0.1994693447334919,-0.104755033115242,-0.717163903372056,-0.012245786254429077,0.08148291359224463,0.04445238595896396
-0.9318769586442807,-1.67368322384539,0.6358674356866095,-0.8002872491713421,-0.20264370454088046,0.8011167720892418,0.3616188245413794,0.0779243386637747,0.784789372985684,-0.20146440084682093,-0.0974440177421699,-0.5990988746941898,-0.41393525454887775,0.1460374089034576,0.07890112255697251
-1.371116791215085,-1.4238430739499168,0.28453754236974393,-0.913023991403978,-0.19740505199088287,0.9754896716372485,0.25300936594390677,-0.4218193505041595,1.2274012343479062,-0.09671352158805276,-0.1827719516370989,-0.3582544687217615,-0.8475865763240913,0.2542804403050639,0.1430362126404557
-0.33289441926511465,-1.8087088564733922,0.9696282577922262,-0.4701034746038207,-0.2884889417951665,0.7605067470764333,0.540255336960508,0.7613803420918588,0.10164401221633387,-0.23239946762165925,-0.0311615205109105,-0.31065988365192393,-0.21827166704510104,0.15035352596730706,0.08383152735748677
-0.5698637405637998,-1.9484553301821093,0.3023767558624277,-0.07359671966797643,-0.09884865725742521,1.460970198638119,-0.10809014857340997,-0.49136034933104966,0.9994710764476933,-0.273080237583596,0.35384989623513574,-0.20178568034348657,-0.8834958923806727,0.15504804986152418,0.1468616272214262
-0.49081722102490727,-1.8331897755325,0.8931579952186511,-0.6322621233585916,-0.22137173552114206,0.7187895572290262,0.4262370225428492,0.2696960257005119,0.4909433745486851,-0.23876162662546568,0.14055435894025228,-0.5376796461356578,-0.38519758711662977,-0.024820595026253302,0.05507668308261039
0.4255172115299028,-2.4616426338997868,1.2202007129101626,-0.0626837619273754,-0.08896297707164194,0.5693121131084931,0.6059073377527951,0.9798098160739123,-0.34027752239688003,-0.3878382770624552,0.2992384868696177,-0.1248712398072459,-0.13066159490929555,0.08237384054660488,0.07163527833817825
-0.31510112257227424,-1.6401874319352001,1.1197073288922468,-0.5500577789831057,-0.3731158348079442,0.6972519504244968,0.5996726996340296,0.8036676859351489,0.09613944086738006,-0.305407585571669,0.19004388355439966,-0.4165527610048423,-0.08744163824236426,0.16427847152469824,0.08949538118675943
-0.0022013130719380986,-1.9078469551602935,1.1329313846615663,-0.3587111346290812,-0.31063002401329787,0.6348304534145313,0.7136818314552664,1.1178098384371489,-0.31457759901989957,-0.1568253432241972,-0.10483315542555244,-0.044792712869432406,-0.25096058949582223,0.08241223077554308,0.08148744432513716
0.22314674700139195,-2.2240750336810504,1.2269877455796705,-0.24692930087829057,-0.17763537651625397,0.5194994174858608,0.6721615075360431,1.1342685270209976,-0.3829439807485773,-0.32774281510204223,0.11623221814311518,-0.15545590479967855,-0.05072607823558748,0.1412971370192236,0.07347541431488328
-0.0944912364557767,-1.9905595480591094,1.0907554063987257,-0.4093404384148466,-0.23964609109178525,0.6261971585466837,0.6006080581876835,1.0003262982128591,-0.16677182868462445,-0.2712445977957503,-0.021562257101005455,-0.3729048663154135,-0.00720560507871585,0.14923989197370924,0.06150938965363614
0.15600937677952229,-2.2687405058938253,0.7700464153947182,0.17800069973544547,-0.14443378225625397,1.2291493266315425,0.18964248740788742,0.6428884451469814,-0.006349599444873454,-0.328702292727703,0.17461057656238438,-0.4497059025766765,-0.056265760571365404,0.14365140649588606,0.06509757798307439
