0,1,2,3,4,5,6,7,8,9,10,11,12,13
-2.0873438632224874,0.49285329174960335,-0.33599079622687195,-0.02808839009413719,-1.0128007861325359,-0.2620918193341498,0.32787803173017227,0.16021647544582776,-0.4711480729254407,-0.20577302785694718,-0.7800662485223568,-0.10962893882852329,-0.4946797902631952,0.24793108408281272
-1.373381526682615,-0.17092377858090538,-0.9659642712840608,-0.4324064747616544,-0.25464456633626364,0.3037791180612344,0.5591096673923736,-0.28865042745606434,-0.19582975342281803,-0.24623860961175553,-0.2775431104897726,0.5887009526478223,-0.11305650033384175,-0.11311681973726154
-2.3765533593056807,0.914027176008019,-0.09002577830637108,-1.1239131587101074,0.032788142218878914,0.5088999663675806,0.4875338706572658,0.08249029149561739,0.054226706956644916,-0.19500478108840907,0.028905176390437798,0.4164181927208715,0.35702966569487576,0.05130746527679149
-2.8377793677904175,0.19486997481109075,0.06054534279025445,-1.0656824148808512,0.4603342421050505,0.7140080851859087,0.6233288865162657,0.23972231167465888,-0.3586203424043214,-0.15589121374096016,-0.24456453359470431,0.13469911219637368,0.5778088207557978,0.0896245027761004
-2.7729155022637033,0.4332991899092328,0.06404205117424504,-1.1296368913122867,0.3821787832033501,0.6558546202801464,0.704496889905555,-0.10262553841985038,-0.4087533903970027,-0.00042145051538804845,0.007758200279293796,0.2215620013433814,0.7784350425029618,0.14831113386665287
-2.300918714811182,-0.3286797221174883,-0.4503774407050884,-0.6937443829363582,0.3001856949081896,0.5828469048516789,0.6487044264950619,0.13260300479555878,-0.46609502585502904,0.11017852308329244,-0.48365323484502354,0.35149873117089636,0.4338188678016987,0.024188010287350577
-1.3094663031348635,-0.22084873252234183,-0.6165819417044589,0.5057735773321884,-0.9893879117535644,-0.5026897352791513,0.017372889180167158,0.2800121131049726,-0.5961243872870373,-0.1727668698690886,-0.04011499686485209,0.5834721787959075,0.13682060561555806,-0.06643994838825878
-0.9292107342806794,0.09832669300099496,-0.7972574153480034,0.5347889414851128,-1.26453780871853,-0.6585147278564677,0.21928400763542275,-0.7271749963831402,-0.8036439292970179,0.2328075913605814,0.39800373787211757,1.029947130160351,0.6238751059238807,0.043621309828674355
0.05182176888642957,-1.0434350490410076,-1.4755497438959064,1.359691604571428,-1.654448586606859,-0.7571511637035346,0.3069389735358072,-1.18914256510122,-1.1502197790494044,0.10628959369723397,0.9204668042613582,0.8420068516399108,0.528066946291463,0.008901690503128406
-0.9081570336263991,-0.5519111122574833,-0.8189065966397023,0.8038245469520622,-1.214845297416874,-0.5024767128756567,0.10562486817777705,-0.47600195922317473,-0.8468974900346811,-0.3383623652527479,0.01217115597425241,1.0035213469776982,0.3347520648085352,-0.07147594966834983
-0.6440154524104045,-0.48371977741239386,-0.874816032597597,0.7812066070933219,-1.3494274621884212,-0.5241128093436124,0.24562607990970947,-1.1036071260267148,-0.9542341320073764,-0.7324222966857649,0.26614567118373356,0.8950972262210003,0.14552929236920129,-0.10311300927566981
-1.0801225221977728,-0.40280159831611506,-0.7785724549731703,0.6246019657829317,-1.0804204634838104,-0.5341243355356764,0.07056984358386661,-0.20811370036727223,-0.7278995633410806,-0.3679971581602136,-0.2930448068747367,0.9576350058139254,0.10706254591968856,-0.12233682568212725
-1.3607195496169697,-0.6858279480790248,-0.5644955860107086,0.7709700942819208,-0.9585759387115671,-0.4579498233294802,-0.0706815940575897,0.7589205001410053,-0.6285201466889825,-0.3424599839603041,0.5303296954194006,0.008336741451161558,0.2219106684430281,-0.010985351325309292
-0.619622292055939,-0.8981602071599631,-0.8833190950523462,-0.7073108477059014,0.7473123212655927,0.4614814007459821,0.1738547087447696,0.09456251490647319,0.18701541308499847,0.0016383126019555948,-0.6741204118995723,-0.15613154616231156,0.3077226342960469,0.09758539495395618
-0.19979024137280643,-0.7231306828714172,-1.0067216791761684,-0.7050014059855827,0.4856252697079925,0.5708329660072158,0.3098838658039852,-0.5851607836378654,0.11826750535735324,0.032583872610350076,-0.7537067185126736,0.08574382377742906,0.15273972756319232,0.05697336768010648
-0.5863861792281457,-1.0131498919896564,-0.9276268163494122,-0.6430565364123608,0.7504617765616213,0.46164809707085724,0.15146225937542596,0.2716031971687435,0.20510646001174426,0.043987444150480566,-0.6308993243943782,-0.2863647658638746,0.2528075595840605,0.0942913808457996
-1.0472469938319946,-1.0000205374740798,-0.528664803685003,-0.7121006095473414,0.9258204294402094,0.609355281216226,0.05328575044620738,0.9373180770670445,0.3350681505223563,-0.07600209741986191,-0.3838073110300272,-0.6852949078885385,0.3997141850446107,0.16147638669264067
0.0326062296527823,-0.9372283021730607,-1.1872639987623832,-0.5202694548842629,0.4018942082330889,0.4414187017084103,0.3679591446858022,-0.6812702369748774,0.02840658528876437,0.10195441252143818,-0.3381185424093311,-0.11349167608452101,0.23038268590428446,0.09611512928848637
-0.22112074224361422,-1.4198177285729563,-0.665064579927734,-0.1497076903674447,0.3079408699223086,1.3012216660462061,0.02808264581907287,0.8650318766918313,0.29761024553990095,0.47187063202783586,-0.2110673578989774,-0.7566616568910537,0.28632934240086566,0.16375529384579782
-0.13383105935887657,-1.0028054891196319,-1.197365519968828,-0.5558496291221425,0.5460155411027341,0.4210862348821973,0.2695181393219705,-0.05567411444857001,0.16960788627650372,0.2641160672429717,-0.557732055249393,-0.29410019895424955,0.06586067612025621,0.06923281020105101
0.8178450284180239,-1.3411008206114208,-1.7009863485311545,-0.11040622264523386,0.06480937816185178,0.34151140815383835,0.5278431414619378,-1.1036800569489533,-0.118511074145207,0.4529697136691889,-0.14229414413406957,-0.05817680623701787,0.1398173516881741,0.08130943822227688
0.045689381417789714,-0.714785764738763,-1.2352697074467118,-0.634076191955675,0.405085784820549,0.3660601681814212,0.40793729513187477,-0.732233397534995,0.07206652242307957,0.3350295609575267,-0.44381930547012494,0.004815080428675981,0.23134563609861694,0.10047027617637155
0.36840590994392836,-0.9288182981979985,-1.3550214629162374,-0.47070811317995914,0.2629542562855531,0.3087371863103664,0.5387171048814463,-1.2058457369163091,-0.07306269134245777,-0.010873161772818956,-0.06369711482340935,-0.16286170404775144,0.1542953729152577,0.09269398876950093
0.6035093348418803,-1.141044691349107,-1.6115984996050925,-0.29040940716572894,0.17859997027712704,0.2458626619593925,0.523405135323121,-1.2545731597596161,-0.13296914805346186,0.26419928413074384,-0.17877318673367135,0.02952550319214125,0.19612849922415618,0.08273109863026433
0.2715317912906889,-1.0229746604448884,-1.4006068389771291,-0.43926766438225695,0.3215654516233477,0.32876498106689844,0.4304734320915089,-1.0255758920414784,-0.06212709532655783,0.12390913883387232,-0.4026907051592133,0.08043177203674826,0.20733786491357784,0.07144070588765322
0.5259826359993841,-1.4264034876167269,-1.1707200832230087,-0.03253695263055093,-0.0157275734193261,1.0748568393015943,0.2958769588733417,-0.6433858482442433,-0.006800423920011173,0.32685279746574325,-0.4754009493308656,0.024739668016543016,0.20273256511750126,0.07512709732257684
0.16480158301352568,-1.089005360316855,-1.2913315935570537,-0.3900910119122837,0.3272499911987952,0.4835651130655142,0.34885005309932776,-0.7958079063941613,-0.026368024922055786,0.21108356685691873,-0.5321169104079828,0.156889942556441,0.29847729330987427,0.08158199033224148
0.43380318428032344,-1.0986634862549658,-0.9752168811781026,-0.22519764646419504,-0.0294151146463707,1.1080643103618206,0.37714787230035446,-1.0104479457001212,-0.023993993838198138,0.07616524767184056,-0.2709904245213118,-0.012600452318210744,0.2384473800530179,0.09785582973808069
-0.11770984458107832,-0.44425832902544227,-0.9560340282535553,-0.8334824036938655,0.40670306995408767,0.5181772492813461,0.442220674802134,-1.1658710437735436,0.04062100119726197,-0.15655400899062008,-0.4913154687356705,0.11863730386185742,0.20311633423995745,0.07948903764567096
-0.30199043437401635,-0.2174383700884276,-0.7255219631185204,-0.9666083380249226,0.43938325544694856,0.621502552233941,0.44391786795046256,-1.0236859018293312,0.1203480322270616,-0.15637887717496776,-0.35446835543039734,-0.03287372366896661,0.25534601312903493,0.11748559089059474
0.7996442653959578,-1.455979680068575,-1.5601726888283527,-0.014544892215052082,-0.0006946197848983377,0.5086818202883563,0.4994834813414827,-1.2240198709198922,-0.1870623365072454,0.23460690129202127,0.048037287672354746,-0.09419292911672435,0.26288298334323057,0.1053091316528722
0.2675233021997437,-0.8095539465305357,-1.2334067732901262,-0.5805951914978744,0.28474066831566036,0.5267455606989248,0.48550673548124407,-1.0627738696943738,0.046482357301013175,0.020328626673632257,-0.7660524176283204,0.1871048451629817,-0.032286537515428114,0.013131097963950211
1.1286580446984804,-1.538905525268304,-0.9617761810728813,0.3479681952480656,-0.5848438846942172,1.6015141353188072,0.4631693513119999,-1.2848132719468857,-0.1756957703646764,0.2673943432185235,0.7241936560754437,-0.4678380533753551,0.441032172158474,0.20997579454653356
0.682292400860547,-1.2402651020200501,-1.4963648627536568,-0.20023844693576645,0.07466858472047987,0.565985941108396,0.4748709987810279,-0.987523840260129,-0.044139310173127534,0.3023387386976369,-0.3392030437623257,-0.06764685348869214,0.01742164955185201,0.05067550689261134
